Job ID,Job Name,Submit,Start,End,Runtime / h,Scheduling Coefficient,Job Size / Nodes,Charged Usage / CUs,Raw Usage / CUs
1945041,u-ch427-n216-start-paper-x0-40.xml.19880901T0000Z,2022-07-01 20:26:24,2022-07-01 20:26:35,2022-07-01 20:26:57,0:00:22,0.667,1,0.006,0.006
1945042,u-ch427-n216-start-paper-x0-40.fcm_make2_drivers.19880901T0000Z,2022-07-01 20:26:34,2022-07-01 20:27:15,2022-07-01 20:27:40,0:00:25,0.379,1,0.007,0.007
1945043,u-ch427-n216-start-paper-x0-60.ens_setup_all.19880901T0000Z,2022-07-01 20:26:48,2022-07-01 20:27:15,2022-07-01 20:44:17,0:17:02,0.974,1,0.284,0.284
1945044,u-ch427-n216-start-paper-x0-60.install_cold.19880901T0000Z,2022-07-01 20:26:48,2022-07-01 20:26:51,2022-07-01 20:27:01,0:00:10,0.769,1,0.003,0.003
1945045,u-ch427-n216-start-paper-x0-60.xml.19880901T0000Z,2022-07-01 20:26:48,2022-07-01 20:27:15,2022-07-01 20:27:38,0:00:23,0.46,1,0.006,0.006
1945046,u-ch427-n216-start-paper-x0-40.fcm_make2_um.19880901T0000Z,2022-07-01 20:26:48,2022-07-01 20:27:15,2022-07-01 20:47:32,0:20:17,0.978,1,0.338,0.338
1945047,u-ch427-n216-start-paper-x0-60.fcm_make2_drivers.19880901T0000Z,2022-07-01 20:27:00,2022-07-01 20:27:15,2022-07-01 20:27:40,0:00:25,0.625,1,0.007,0.007
1945048,u-ch427-n216-start-paper-x0-70.ens_setup_all.19880901T0000Z,2022-07-01 20:27:16,2022-07-01 20:28:38,2022-07-01 20:49:03,0:20:25,0.937,1,0.34,0.34
1945049,u-ch427-n216-start-paper-x0-70.install_cold.19880901T0000Z,2022-07-01 20:27:16,2022-07-01 20:27:21,2022-07-01 20:27:34,0:00:13,0.722,1,0.004,0.004
1945050,u-ch427-n216-start-paper-x0-70.xml.19880901T0000Z,2022-07-01 20:27:16,2022-07-01 20:27:55,2022-07-01 20:28:11,0:00:16,0.291,1,0.004,0.004
1945051,u-ch427-n216-start-paper-x0-70.fcm_make2_drivers.19880901T0000Z,2022-07-01 20:27:28,2022-07-01 20:27:55,2022-07-01 20:28:19,0:00:24,0.471,1,0.007,0.007
1945052,u-ch427-n216-start-paper-x0-60.fcm_make2_um.19880901T0000Z,2022-07-01 20:27:33,2022-07-01 20:27:55,2022-07-01 20:48:02,0:20:07,0.982,1,0.335,0.335
1945053,u-ch427-n512-start-paper-x0-20.ens_setup_all.19880901T0000Z,2022-07-01 20:27:35,2022-07-01 20:27:55,2022-07-01 20:32:27,0:04:32,0.932,1,0.076,0.076
1945054,u-ch427-n512-start-paper-x0-20.install_cold.19880901T0000Z,2022-07-01 20:27:35,2022-07-01 20:27:37,2022-07-01 20:27:47,0:00:10,0.833,1,0.003,0.003
1945055,u-ch427-n512-start-paper-x0-20.xml.19880901T0000Z,2022-07-01 20:27:35,2022-07-01 20:27:55,2022-07-01 20:28:12,0:00:17,0.459,1,0.005,0.005
1945056,u-ch427-n512-start-paper-x0-20.fcm_make2_drivers.19880901T0000Z,2022-07-01 20:27:45,2022-07-01 20:27:55,2022-07-01 20:28:08,0:00:13,0.565,1,0.004,0.004
1945057,u-ch427-n216-start-paper-x0-70.fcm_make2_um.19880901T0000Z,2022-07-01 20:27:46,2022-07-01 20:27:55,2022-07-01 20:48:02,0:20:07,0.993,1,0.335,0.335
1945058,u-ch427-n96-start-paper-100-io.ens_setup_all.19880901T0000Z,2022-07-01 20:27:46,2022-07-01 20:27:55,2022-07-01 20:48:02,0:20:07,0.993,1,0.335,0.335
1945059,u-ch427-n96-start-paper-100-io.install_cold.19880901T0000Z,2022-07-01 20:27:46,2022-07-01 20:27:49,2022-07-01 20:28:00,0:00:11,0.786,1,0.003,0.003
1945060,u-ch427-n96-start-paper-100-io.xml.19880901T0000Z,2022-07-01 20:27:46,2022-07-01 20:27:55,2022-07-01 20:28:34,0:00:39,0.812,1,0.011,0.011
1945061,u-ch427-n512-start-paper-x0-30.ens_setup_all.19880901T0000Z,2022-07-01 20:27:49,2022-07-01 20:27:55,2022-07-01 20:37:36,0:09:41,0.99,1,0.161,0.161
1945062,u-ch427-n512-start-paper-x0-30.install_cold.19880901T0000Z,2022-07-01 20:27:49,2022-07-01 20:27:49,2022-07-01 20:28:40,0:00:51,1,1,0.014,0.014
1945063,u-ch427-n512-start-paper-x0-30.xml.19880901T0000Z,2022-07-01 20:27:49,2022-07-01 20:27:55,2022-07-01 20:28:07,0:00:12,0.667,1,0.003,0.003
1945064,u-ch427-n96-start-paper-100-io.fcm_make2_um.19880901T0000Z,2022-07-01 20:28:18,2022-07-01 20:28:38,2022-07-01 20:49:03,0:20:25,0.984,1,0.34,0.34
1945065,u-ch427-n512-start-paper-x0-30.fcm_make2_drivers.19880901T0000Z,2022-07-01 20:28:27,2022-07-01 20:28:38,2022-07-01 20:28:56,0:00:18,0.621,1,0.005,0.005
1945066,u-ch427-n96-start-paper-100-io.fcm_make2_drivers.19880901T0000Z,2022-07-01 20:28:27,2022-07-01 20:28:38,2022-07-01 20:29:15,0:00:37,0.771,1,0.01,0.01
1945067,u-ch427-n512-start-paper-x0-30.fcm_make2_um.19880901T0000Z,2022-07-01 20:28:38,2022-07-01 20:29:19,2022-07-01 20:49:33,0:20:14,0.967,1,0.337,0.337
1945068,u-ch427-n512-start-paper-x0-20.fcm_make2_um.19880901T0000Z,2022-07-01 20:28:38,2022-07-01 20:29:19,2022-07-01 20:49:33,0:20:14,0.967,1,0.337,0.337
1945073,u-ch427-n216-start-paper-x0-40.install_ancil.19880901T0000Z,2022-07-01 20:31:32,2022-07-01 20:31:33,2022-07-01 20:31:54,0:00:21,0.955,1,0.006,0.006
1945074,u-ch427-n216-start-paper-x0-60.install_ancil.19880901T0000Z,2022-07-01 20:31:53,2022-07-01 20:31:54,2022-07-01 20:32:12,0:00:18,0.947,1,0.005,0.005
1945078,u-ch427-n216-start-paper-x0-70.install_ancil.19880901T0000Z,2022-07-01 20:32:24,2022-07-01 20:32:27,2022-07-01 20:32:38,0:00:11,0.786,1,0.003,0.003
1945079,u-ch427-n512-start-paper-x0-20.install_ancil.19880901T0000Z,2022-07-01 20:32:41,2022-07-01 20:32:41,2022-07-01 20:32:51,0:00:10,1,1,0.003,0.003
1945080,u-ch427-n96-start-paper-100-io.install_ancil.19880901T0000Z,2022-07-01 20:32:56,2022-07-01 20:32:56,2022-07-01 20:34:14,0:01:18,1,1,0.022,0.022
1945081,u-ch427-n512-start-paper-x0-30.install_ancil.19880901T0000Z,2022-07-01 20:32:59,2022-07-01 20:33:00,2022-07-01 20:33:09,0:00:09,0.9,1,0.002,0.002
1945100,u-ch427-n512-start-paper-x0-30.fcm_make2_um.19880901T0000Z,2022-07-01 21:22:14,2022-07-01 21:22:47,2022-07-01 21:23:09,0:00:22,0.4,1,0.006,0.006
1945284,u-ch427-n216-start-paper-x0-50.ens_setup_all.19880901T0000Z,2022-07-01 23:12:39,2022-07-01 23:13:07,2022-07-01 23:17:12,0:04:05,0.897,1,0.068,0.068
1945285,u-ch427-n216-start-paper-x0-50.install_cold.19880901T0000Z,2022-07-01 23:12:39,2022-07-01 23:12:40,2022-07-01 23:12:50,0:00:10,0.909,1,0.003,0.003
1945286,u-ch427-n216-start-paper-x0-50.xml.19880901T0000Z,2022-07-01 23:12:39,2022-07-01 23:13:07,2022-07-01 23:13:20,0:00:13,0.317,1,0.004,0.004
1945287,u-ch427-n216-start-paper-x0-50.fcm_make2_drivers.19880901T0000Z,2022-07-01 23:12:50,2022-07-01 23:13:07,2022-07-01 23:13:21,0:00:14,0.452,1,0.004,0.004
1945288,u-ch427-n216-start-paper-x0-70.ens_setup_all.19880901T0000Z,2022-07-01 23:13:03,2022-07-01 23:13:07,2022-07-01 23:18:49,0:05:42,0.988,1,0.095,0.095
1945289,u-ch427-n216-start-paper-x0-70.install_cold.19880901T0000Z,2022-07-01 23:13:03,2022-07-01 23:13:04,2022-07-01 23:13:14,0:00:10,0.909,1,0.003,0.003
1945290,u-ch427-n216-start-paper-x0-70.xml.19880901T0000Z,2022-07-01 23:13:03,2022-07-01 23:13:07,2022-07-01 23:13:20,0:00:13,0.765,1,0.004,0.004
1945291,u-ch427-n216-start-paper-x0-50.fcm_make2_um.19880901T0000Z,2022-07-01 23:13:06,2022-07-01 23:13:52,2022-07-01 23:22:34,0:08:42,0.919,1,0.145,0.145
1945292,u-ch427-n216-start-paper-x0-70.fcm_make2_drivers.19880901T0000Z,2022-07-01 23:13:14,2022-07-01 23:13:52,2022-07-01 23:14:06,0:00:14,0.269,1,0.004,0.004
1945293,u-ch427-n512-start-paper-x0-20.ens_setup_all.19880901T0000Z,2022-07-01 23:13:17,2022-07-01 23:13:52,2022-07-01 23:15:38,0:01:46,0.752,1,0.029,0.029
1945294,u-ch427-n512-start-paper-x0-20.install_cold.19880901T0000Z,2022-07-01 23:13:17,2022-07-01 23:13:20,2022-07-01 23:13:31,0:00:11,0.786,1,0.003,0.003
1945295,u-ch427-n512-start-paper-x0-20.xml.19880901T0000Z,2022-07-01 23:13:19,2022-07-01 23:13:52,2022-07-01 23:14:07,0:00:15,0.312,1,0.004,0.004
1945296,u-ch427-n512-start-paper-x0-20.fcm_make2_drivers.19880901T0000Z,2022-07-01 23:13:29,2022-07-01 23:13:52,2022-07-01 23:14:07,0:00:15,0.395,1,0.004,0.004
1945297,u-ch427-n216-start-paper-x0-70.fcm_make2_um.19880901T0000Z,2022-07-01 23:13:29,2022-07-01 23:13:52,2022-07-01 23:22:28,0:08:36,0.957,1,0.143,0.143
1945298,u-ch427-n512-start-paper-x0-30.ens_setup_all.19880901T0000Z,2022-07-01 23:13:32,2022-07-01 23:13:52,2022-07-01 23:16:32,0:02:40,0.889,1,0.044,0.044
1945299,u-ch427-n512-start-paper-x0-30.install_cold.19880901T0000Z,2022-07-01 23:13:32,2022-07-01 23:13:33,2022-07-01 23:13:44,0:00:11,0.917,1,0.003,0.003
1945300,u-ch427-n512-start-paper-x0-30.xml.19880901T0000Z,2022-07-01 23:13:32,2022-07-01 23:13:52,2022-07-01 23:14:07,0:00:15,0.429,1,0.004,0.004
1945301,u-ch427-n96-start-paper-100-io.ens_setup_all.19880901T0000Z,2022-07-01 23:13:32,2022-07-01 23:13:52,2022-07-01 23:21:46,0:07:54,0.96,1,0.132,0.132
1945302,u-ch427-n96-start-paper-100-io.install_cold.19880901T0000Z,2022-07-01 23:13:32,2022-07-01 23:13:33,2022-07-01 23:13:44,0:00:11,0.917,1,0.003,0.003
1945303,u-ch427-n96-start-paper-100-io.xml.19880901T0000Z,2022-07-01 23:13:32,2022-07-01 23:13:52,2022-07-01 23:14:07,0:00:15,0.429,1,0.004,0.004
1945304,u-ch427-n512-start-paper-x0-20.fcm_make2_um.19880901T0000Z,2022-07-01 23:13:44,2022-07-01 23:13:53,2022-07-01 23:22:31,0:08:38,0.983,1,0.144,0.144
1945305,u-ch427-n512-start-paper-x0-30.fcm_make2_drivers.19880901T0000Z,2022-07-01 23:13:45,2022-07-01 23:13:53,2022-07-01 23:14:07,0:00:14,0.636,1,0.004,0.004
1945306,u-ch427-n96-start-paper-100-io.fcm_make2_drivers.19880901T0000Z,2022-07-01 23:13:46,2022-07-01 23:13:53,2022-07-01 23:14:06,0:00:13,0.65,1,0.004,0.004
1945307,u-ch427-n216-start-paper-x0-60.ens_setup_all.19880901T0000Z,2022-07-01 23:13:53,2022-07-01 23:14:37,2022-07-01 23:19:31,0:04:54,0.87,1,0.082,0.082
1945308,u-ch427-n216-start-paper-x0-60.install_cold.19880901T0000Z,2022-07-01 23:13:53,2022-07-01 23:13:58,2022-07-01 23:14:09,0:00:11,0.688,1,0.003,0.003
1945309,u-ch427-n216-start-paper-x0-60.xml.19880901T0000Z,2022-07-01 23:13:53,2022-07-01 23:14:37,2022-07-01 23:14:50,0:00:13,0.228,1,0.004,0.004
1945310,u-ch427-n512-start-paper-x0-30.fcm_make2_um.19880901T0000Z,2022-07-01 23:14:03,2022-07-01 23:14:37,2022-07-01 23:24:43,0:10:06,0.947,1,0.168,0.168
1945311,u-ch427-n96-start-paper-100-io.fcm_make2_um.19880901T0000Z,2022-07-01 23:14:03,2022-07-01 23:14:37,2022-07-01 23:24:08,0:09:31,0.944,1,0.159,0.159
1945312,u-ch427-n216-start-paper-x0-60.fcm_make2_drivers.19880901T0000Z,2022-07-01 23:14:03,2022-07-01 23:14:37,2022-07-01 23:14:51,0:00:14,0.292,1,0.004,0.004
1945313,u-ch427-n216-start-paper-x0-60.fcm_make2_um.19880901T0000Z,2022-07-01 23:14:17,2022-07-01 23:14:37,2022-07-01 23:24:33,0:09:56,0.968,1,0.166,0.166
1945315,u-ch427-n216-start-paper-ms-x0-prec-70.atmos_main.19880901T0000Z,2022-07-01 23:14:48,2022-07-01 23:15:30,2022-07-01 23:28:30,0:13:00,0.949,988,0,214.067
1945316,u-ch427-n216-start-paper-ms-x0-prec-60.atmos_main.19880901T0000Z,2022-07-01 23:16:16,2022-07-01 23:29:20,2022-07-02 00:15:58,0:46:38,0.781,848,0,659.084
1945318,u-ch427-n216-start-paper-x0-50.install_ancil.19880901T0000Z,2022-07-01 23:17:45,2022-07-01 23:17:48,2022-07-01 23:17:58,0:00:10,0.769,1,0.003,0.003
1945319,u-ch427-n216-start-paper-x0-70.install_ancil.19880901T0000Z,2022-07-01 23:18:10,2022-07-01 23:18:11,2022-07-01 23:18:22,0:00:11,0.917,1,0.003,0.003
1945320,u-ch427-n512-start-paper-x0-20.install_ancil.19880901T0000Z,2022-07-01 23:18:26,2022-07-01 23:18:29,2022-07-01 23:18:40,0:00:11,0.786,1,0.003,0.003
1945321,u-ch427-n512-start-paper-x0-30.install_ancil.19880901T0000Z,2022-07-01 23:18:40,2022-07-01 23:18:42,2022-07-01 23:18:51,0:00:09,0.818,1,0.002,0.002
1945322,u-ch427-n96-start-paper-100-io.install_ancil.19880901T0000Z,2022-07-01 23:18:40,2022-07-01 23:18:42,2022-07-01 23:18:52,0:00:10,0.833,1,0.003,0.003
1945323,u-ch427-n216-start-paper-x0-60.install_ancil.19880901T0000Z,2022-07-01 23:18:59,2022-07-01 23:19:02,2022-07-01 23:19:12,0:00:10,0.769,1,0.003,0.003
1945335,u-ch427-n216-start-paper-x0-70.atmos_main.19880901T0000Z,2022-07-01 23:23:39,2022-07-02 00:16:52,2022-07-02 00:31:28,0:14:36,0.215,988,0,240.413
1945355,u-ch427-n512-start-paper-x0-30.atmos_main.19880901T0000Z,2022-07-01 23:29:16,2022-07-02 00:46:40,2022-07-02 02:37:16,1:50:36,0.588,915,0,1686.65
1945362,u-ch427-n216-start-paper-ms-x0-prec-70.atmos_main.19880901T0000Z,2022-07-01 23:40:15,2022-07-02 00:32:06,2022-07-02 00:46:07,0:14:01,0.213,988,0,230.808
1945437,u-ch427-n96-start-paper-ms-x0-prec-01-2.ens_setup_all.19880901T0000Z,2022-07-02 00:15:25,2022-07-02 00:15:58,2022-07-02 00:16:15,0:00:17,0.34,1,0.005,0.005
1945438,u-ch427-n96-start-paper-ms-x0-prec-01-2.install_cold.19880901T0000Z,2022-07-02 00:15:26,2022-07-02 00:15:26,2022-07-02 00:15:37,0:00:11,1,1,0.003,0.003
1945439,u-ch427-n96-start-paper-ms-x0-prec-01-2.xml.19880901T0000Z,2022-07-02 00:15:26,2022-07-02 00:15:58,2022-07-02 00:16:10,0:00:12,0.273,1,0.003,0.003
1945440,u-ch427-n96-start-paper-ms-x0-prec-01-2.fcm_make2_drivers.19880901T0000Z,2022-07-02 00:15:35,2022-07-02 00:15:58,2022-07-02 00:16:10,0:00:12,0.343,1,0.003,0.003
1945442,u-ch427-n216-start-paper-ms-x0-prec-01-2.ens_setup_all.19880901T0000Z,2022-07-02 00:15:47,2022-07-02 00:15:58,2022-07-02 00:16:16,0:00:18,0.621,1,0.005,0.005
1945443,u-ch427-n216-start-paper-ms-x0-prec-01-2.install_cold.19880901T0000Z,2022-07-02 00:15:47,2022-07-02 00:15:48,2022-07-02 00:16:00,0:00:12,0.923,1,0.003,0.003
1945444,u-ch427-n216-start-paper-ms-x0-prec-01-2.xml.19880901T0000Z,2022-07-02 00:15:47,2022-07-02 00:15:58,2022-07-02 00:16:10,0:00:12,0.522,1,0.003,0.003
1945445,u-ch427-n96-start-paper-ms-x0-prec-01-2.fcm_make2_um.19880901T0000Z,2022-07-02 00:15:48,2022-07-02 00:15:58,2022-07-02 00:27:02,0:11:04,0.985,1,0.184,0.184
1945446,u-ch427-n216-start-paper-ms-x0-prec-01-2.fcm_make2_drivers.19880901T0000Z,2022-07-02 00:15:58,2022-07-02 00:16:43,2022-07-02 00:16:58,0:00:15,0.25,1,0.004,0.004
1945447,u-ch427-n512-start-paper-ms-x0-prec-01-2.ens_setup_all.19880901T0000Z,2022-07-02 00:16:05,2022-07-02 00:16:43,2022-07-02 00:17:04,0:00:21,0.356,1,0.006,0.006
1945448,u-ch427-n512-start-paper-ms-x0-prec-01-2.install_cold.19880901T0000Z,2022-07-02 00:16:06,2022-07-02 00:16:09,2022-07-02 00:16:19,0:00:10,0.769,1,0.003,0.003
1945449,u-ch427-n512-start-paper-ms-x0-prec-01-2.xml.19880901T0000Z,2022-07-02 00:16:06,2022-07-02 00:16:43,2022-07-02 00:16:57,0:00:14,0.275,1,0.004,0.004
1945450,u-ch427-n216-start-paper-ms-x0-prec-01-2.fcm_make2_um.19880901T0000Z,2022-07-02 00:16:11,2022-07-02 00:16:43,2022-07-02 00:27:56,0:11:13,0.955,1,0.187,0.187
1945451,u-ch427-n512-start-paper-ms-x0-prec-01-2.fcm_make2_drivers.19880901T0000Z,2022-07-02 00:16:14,2022-07-02 00:16:43,2022-07-02 00:16:58,0:00:15,0.341,1,0.004,0.004
1945452,u-ch427-n512-start-paper-ms-x0-prec-01-2.fcm_make2_um.19880901T0000Z,2022-07-02 00:16:29,2022-07-02 00:16:43,2022-07-02 00:27:19,0:10:36,0.978,1,0.177,0.177
1945454,u-ch427-n96-start-paper-ms-x0-prec-01-2.install_ancil.19880901T0000Z,2022-07-02 00:20:31,2022-07-02 00:20:33,2022-07-02 00:20:43,0:00:10,0.833,1,0.003,0.003
1945455,u-ch427-n216-start-paper-ms-x0-prec-01-2.install_ancil.19880901T0000Z,2022-07-02 00:20:56,2022-07-02 00:20:57,2022-07-02 00:21:10,0:00:13,0.929,1,0.004,0.004
1945456,u-ch427-n512-start-paper-ms-x0-prec-01-2.install_ancil.19880901T0000Z,2022-07-02 00:21:13,2022-07-02 00:21:15,2022-07-02 00:21:25,0:00:10,0.833,1,0.003,0.003
1945468,u-ch427-n96-start-paper-ms-x0-prec-100-active.ens_setup_all.19880901T0000Z,2022-07-02 00:27:37,2022-07-02 00:27:45,2022-07-02 00:35:38,0:07:53,0.983,1,0.131,0.131
1945469,u-ch427-n96-start-paper-ms-x0-prec-100-active.install_cold.19880901T0000Z,2022-07-02 00:27:37,2022-07-02 00:27:37,2022-07-02 00:27:51,0:00:14,1,1,0.004,0.004
1945470,u-ch427-n96-start-paper-ms-x0-prec-100-active.xml.19880901T0000Z,2022-07-02 00:27:37,2022-07-02 00:27:45,2022-07-02 00:27:59,0:00:14,0.636,1,0.004,0.004
1945472,u-ch427-n96-start-paper-ms-x0-prec-100-active.fcm_make2_drivers.19880901T0000Z,2022-07-02 00:27:46,2022-07-02 00:28:25,2022-07-02 00:28:40,0:00:15,0.278,1,0.004,0.004
1945473,u-ch427-n96-start-paper-ms-x0-prec-100-active.fcm_make2_um.19880901T0000Z,2022-07-02 00:27:58,2022-07-02 00:28:25,2022-07-02 00:38:11,0:09:46,0.956,1,0.163,0.163
1945474,u-ch427-n96-start-paper-ms-x0-prec-100-active-all.ens_setup_all.19880901T0000Z,2022-07-02 00:28:05,2022-07-02 00:28:25,2022-07-02 00:36:28,0:08:03,0.96,1,0.134,0.134
1945475,u-ch427-n96-start-paper-ms-x0-prec-100-active-all.install_cold.19880901T0000Z,2022-07-02 00:28:05,2022-07-02 00:28:07,2022-07-02 00:28:18,0:00:11,0.846,1,0.003,0.003
1945476,u-ch427-n96-start-paper-ms-x0-prec-100-active-all.xml.19880901T0000Z,2022-07-02 00:28:05,2022-07-02 00:28:25,2022-07-02 00:28:40,0:00:15,0.429,1,0.004,0.004
1945477,u-ch427-n96-start-paper-ms-x0-prec-100-active-all.fcm_make2_drivers.19880901T0000Z,2022-07-02 00:28:18,2022-07-02 00:28:25,2022-07-02 00:28:40,0:00:15,0.682,1,0.004,0.004
1945480,u-ch427-n96-start-paper-ms-x0-prec-100-active-all.fcm_make2_um.19880901T0000Z,2022-07-02 00:28:29,2022-07-02 00:29:07,2022-07-02 00:37:54,0:08:47,0.933,1,0.146,0.146
1945485,u-ch427-n96-start-paper-ms-x0-prec-01-2.atmos_main.19880901T0000Z,2022-07-02 00:30:58,2022-07-02 00:32:07,2022-07-02 00:34:02,0:01:55,0.625,7,0,0.224
1945486,u-ch427-n216-start-paper-ms-x0-prec-01-2.atmos_main.19880901T0000Z,2022-07-02 00:31:23,2022-07-02 00:32:07,2022-07-02 00:35:33,0:03:26,0.824,22,0,1.259
1945487,u-ch427-n512-start-paper-ms-x0-prec-01-2.atmos_main.19880901T0000Z,2022-07-02 00:31:40,2022-07-02 00:46:43,2022-07-02 02:15:38,1:28:55,0.855,45,0,66.687
1945488,u-ch427-n96-start-paper-ms-x0-prec-100-active.install_ancil.19880901T0000Z,2022-07-02 00:32:45,2022-07-02 00:32:46,2022-07-02 00:32:59,0:00:13,0.929,1,0.004,0.004
1945489,u-ch427-n96-start-paper-ms-x0-prec-100-active-all.install_ancil.19880901T0000Z,2022-07-02 00:33:12,2022-07-02 00:33:13,2022-07-02 00:33:23,0:00:10,0.909,1,0.003,0.003
1945509,u-ch427-n216-start-paper-x0-70.ens_setup_all.19880901T0000Z,2022-07-02 00:47:00,2022-07-02 00:47:15,2022-07-02 00:53:19,0:06:04,0.96,1,0.101,0.101
1945510,u-ch427-n216-start-paper-x0-70.install_cold.19880901T0000Z,2022-07-02 00:47:00,2022-07-02 00:47:03,2022-07-02 00:47:13,0:00:10,0.769,1,0.003,0.003
1945511,u-ch427-n216-start-paper-x0-70.xml.19880901T0000Z,2022-07-02 00:47:00,2022-07-02 00:47:15,2022-07-02 00:47:29,0:00:14,0.483,1,0.004,0.004
1945512,u-ch427-n216-start-paper-x0-70.fcm_make2_drivers.19880901T0000Z,2022-07-02 00:47:11,2022-07-02 00:47:15,2022-07-02 00:47:30,0:00:15,0.789,1,0.004,0.004
1945513,u-ch427-n216-start-paper-x0-70.fcm_make2_um.19880901T0000Z,2022-07-02 00:47:24,2022-07-02 00:47:54,2022-07-02 00:58:48,0:10:54,0.956,1,0.182,0.182
1945525,u-ch427-n216-start-paper-x0-70.install_ancil.19880901T0000Z,2022-07-02 00:52:05,2022-07-02 00:52:06,2022-07-02 00:52:20,0:00:14,0.933,1,0.004,0.004
1945527,u-ch427-n216-start-paper-ms-x0-prec-70.ens_setup_all.19880901T0000Z,2022-07-02 00:52:26,2022-07-02 00:52:33,2022-07-02 00:57:23,0:04:50,0.976,1,0.081,0.081
1945528,u-ch427-n216-start-paper-ms-x0-prec-70.install_cold.19880901T0000Z,2022-07-02 00:52:26,2022-07-02 00:52:28,2022-07-02 00:52:41,0:00:13,0.867,1,0.004,0.004
1945529,u-ch427-n216-start-paper-ms-x0-prec-70.xml.19880901T0000Z,2022-07-02 00:52:26,2022-07-02 00:52:33,2022-07-02 00:52:47,0:00:14,0.667,1,0.004,0.004
1945539,u-ch427-n216-start-paper-ms-x0-prec-70.ens_setup_all.19880901T0000Z,2022-07-02 00:57:38,2022-07-02 00:57:50,2022-07-02 01:03:45,0:05:55,0.967,1,0.099,0.099
1945540,u-ch427-n216-start-paper-ms-x0-prec-70.install_cold.19880901T0000Z,2022-07-02 00:57:38,2022-07-02 00:57:39,2022-07-02 00:57:51,0:00:12,0.923,1,0.003,0.003
1945541,u-ch427-n216-start-paper-ms-x0-prec-70.xml.19880901T0000Z,2022-07-02 00:57:39,2022-07-02 00:57:50,2022-07-02 00:58:03,0:00:13,0.542,1,0.004,0.004
1945542,u-ch427-n216-start-paper-ms-x0-prec-70.fcm_make2_drivers.19880901T0000Z,2022-07-02 00:57:46,2022-07-02 00:57:50,2022-07-02 00:58:03,0:00:13,0.765,1,0.004,0.004
1945546,u-ch427-n216-start-paper-ms-x0-prec-70.fcm_make2_um.19880901T0000Z,2022-07-02 00:57:59,2022-07-02 00:58:30,2022-07-02 01:07:06,0:08:36,0.943,1,0.143,0.143
1945551,u-ch427-n216-start-paper-ms-x0-prec-70.install_ancil.19880901T0000Z,2022-07-02 01:02:45,2022-07-02 01:02:46,2022-07-02 01:02:56,0:00:10,0.909,1,0.003,0.003
1945332,u-ch427-n216-start-paper-x0-50.atmos_main.19880901T0000Z,2022-07-01 23:23:16,2022-07-02 10:11:07,2022-07-02 10:35:25,0:24:18,0.036,708,0,286.74
1945338,u-ch427-n96-start-paper-100-io.atmos_main.19880901T0000Z,2022-07-01 23:24:11,2022-07-02 05:34:41,2022-07-02 07:35:09,2:00:28,0.245,408,0,819.173
1945356,u-ch427-n216-start-paper-x0-60.atmos_main.19880901T0000Z,2022-07-01 23:29:27,2022-07-02 10:39:04,2022-07-02 11:07:35,0:28:31,0.041,848,0,403.036
1945500,u-ch427-n96-start-paper-ms-x0-prec-100-active-all.atmos_main.19880901T0000Z,2022-07-02 00:38:39,2022-07-02 07:36:02,2022-07-02 07:36:30,0:00:28,0.001,403,0,3.134
1945503,u-ch427-n96-start-paper-ms-x0-prec-100-active.atmos_main.19880901T0000Z,2022-07-02 00:43:08,2022-07-02 07:39:40,2022-07-02 08:17:43,0:38:03,0.084,403,0,255.569
1948277,u-ch427-n96-start-paper-100-io.ens_setup_all.19880901T0000Z,2022-07-02 18:56:12,2022-07-02 18:56:13,2022-07-02 19:04:09,0:07:56,0.998,1,0.132,0.132
1948278,u-ch427-n96-start-paper-100-io.install_cold.19880901T0000Z,2022-07-02 18:56:12,2022-07-02 18:56:12,2022-07-02 18:56:23,0:00:11,1,1,0.003,0.003
1948279,u-ch427-n96-start-paper-100-io.xml.19880901T0000Z,2022-07-02 18:56:12,2022-07-02 18:56:13,2022-07-02 18:56:26,0:00:13,0.929,1,0.004,0.004
1948280,u-ch427-n96-start-paper-100-io.fcm_make2_drivers.19880901T0000Z,2022-07-02 18:56:24,2022-07-02 18:56:24,2022-07-02 18:56:39,0:00:15,1,1,0.004,0.004
1948283,u-ch427-n96-start-paper-100-io.fcm_make2_um.19880901T0000Z,2022-07-02 18:58:14,2022-07-02 18:58:15,2022-07-02 19:06:51,0:08:36,0.998,1,0.143,0.143
1948287,u-ch427-n96-start-paper-100-io.install_ancil.19880901T0000Z,2022-07-02 19:01:19,2022-07-02 19:01:20,2022-07-02 19:01:30,0:00:10,0.909,1,0.003,0.003
1948362,u-ch427-n96-start-paper-100-io.atmos_main.19880901T0000Z,2022-07-02 19:08:24,2022-07-02 19:08:57,2022-07-02 19:17:53,0:08:56,0.942,416,0,61.938
1949470,u-ch427-n216-start-paper-x0-40.ens_setup_all.19880901T0000Z,2022-07-02 21:52:31,2022-07-02 21:53:07,2022-07-02 21:55:53,0:02:46,0.822,1,0.046,0.046
1949471,u-ch427-n216-start-paper-x0-40.install_cold.19880901T0000Z,2022-07-02 21:52:31,2022-07-02 21:52:33,2022-07-02 21:52:46,0:00:13,0.867,1,0.004,0.004
1949472,u-ch427-n216-start-paper-x0-40.xml.19880901T0000Z,2022-07-02 21:52:31,2022-07-02 21:53:07,2022-07-02 21:53:22,0:00:15,0.294,1,0.004,0.004
